"crym","admd_c","ana_mgpo_nm","ana_ccd_nm","admd_nm","dayofweek","sl_am","sl_ct"
202306,1144063000,"서울특별시","마포구","신수동","Sun",6062163,236
202306,1144063000,"서울특별시","마포구","신수동","Thu",4604060,185
202306,1144063000,"서울특별시","마포구","신수동","Tue",4549688,178
202306,1144063000,"서울특별시","마포구","신수동","Wed",4764375,190
202306,1144065500,"서울특별시","마포구","서강동","Fri",5302617,215
202306,1144065500,"서울특별시","마포구","서강동","Mon",3387382,130
202306,1144065500,"서울특별시","마포구","서강동","Sat",7256158,264
202306,1144065500,"서울특별시","마포구","서강동","Sun",7276588,266
202306,1144065500,"서울특별시","마포구","서강동","Thu",5201063,191
202306,1144065500,"서울특별시","마포구","서강동","Tue",4493389,172
202306,1144065500,"서울특별시","마포구","서강동","Wed",5748528,214
202306,1144066000,"서울특별시","마포구","서교동","Fri",4896769,191
202306,1144066000,"서울특별시","마포구","서교동","Mon",3746491,163
202306,1144066000,"서울특별시","마포구","서교동","Sat",6428110,253
202306,1144066000,"서울특별시","마포구","서교동","Sun",6731239,272
202306,1144066000,"서울특별시","마포구","서교동","Thu",4820587,208
202306,1144066000,"서울특별시","마포구","서교동","Tue",3659745,160
202306,1144066000,"서울특별시","마포구","서교동","Wed",4787413,208
202306,1144068000,"서울특별시","마포구","합정동","Fri",2590000,109
202306,1144068000,"서울특별시","마포구","합정동","Mon",1608420,73
202306,1144068000,"서울특별시","마포구","합정동","Sat",3197060,137
202306,1144068000,"서울특별시","마포구","합정동","Sun",3520921,148
202306,1144068000,"서울특별시","마포구","합정동","Thu",2177424,94
202306,1144068000,"서울특별시","마포구","합정동","Tue",2193359,94
202306,1144068000,"서울특별시","마포구","합정동","Wed",1970499,83
202306,1144069000,"서울특별시","마포구","망원1동","Fri",1997972,73
202306,1144069000,"서울특별시","마포구","망원1동","Mon",982778,42
202306,1144069000,"서울특별시","마포구","망원1동","Sat",2201613,86
202306,1144069000,"서울특별시","마포구","망원1동","Sun",2538290,96
202306,1144069000,"서울특별시","마포구","망원1동","Thu",1925172,74
202306,1144069000,"서울특별시","마포구","망원1동","Tue",1436300,60
202306,1144069000,"서울특별시","마포구","망원1동","Wed",1756340,70
202306,1144070000,"서울특별시","마포구","망원2동","Fri",2489413,91
202306,1144070000,"서울특별시","마포구","망원2동","Mon",2314221,91
202306,1144070000,"서울특별시","마포구","망원2동","Sat",2600273,106
202306,1144070000,"서울특별시","마포구","망원2동","Sun",3406342,137
202306,1144070000,"서울특별시","마포구","망원2동","Thu",2432054,95
202306,1144070000,"서울특별시","마포구","망원2동","Tue",2574111,96
202306,1144070000,"서울특별시","마포구","망원2동","Wed",2431263,94
202306,1144071000,"서울특별시","마포구","연남동","Fri",2911038,113
202306,1144071000,"서울특별시","마포구","연남동","Mon",2369197,100
202306,1144071000,"서울특별시","마포구","연남동","Sat",3479449,139
202306,1144071000,"서울특별시","마포구","연남동","Sun",3022231,124
202306,1144071000,"서울특별시","마포구","연남동","Thu",3007780,124
202306,1144071000,"서울특별시","마포구","연남동","Tue",2083908,84
202306,1144071000,"서울특별시","마포구","연남동","Wed",2656834,117
202306,1144072000,"서울특별시","마포구","성산1동","Fri",2157383,85
202306,1144072000,"서울특별시","마포구","성산1동","Mon",2282511,98
202306,1144072000,"서울특별시","마포구","성산1동","Sat",2829048,108
202306,1144072000,"서울특별시","마포구","성산1동","Sun",3508290,145
202306,1144072000,"서울특별시","마포구","성산1동","Thu",2603644,106
202306,1144072000,"서울특별시","마포구","성산1동","Tue",2197388,81
202306,1144072000,"서울특별시","마포구","성산1동","Wed",2579196,104
202306,1144073000,"서울특별시","마포구","성산2동","Fri",5834410,236
202306,1144073000,"서울특별시","마포구","성산2동","Mon",4500041,195
202306,1144073000,"서울특별시","마포구","성산2동","Sat",7927759,292
202306,1144073000,"서울특별시","마포구","성산2동","Sun",8031777,295
202306,1144073000,"서울특별시","마포구","성산2동","Thu",6340346,258
202306,1144073000,"서울특별시","마포구","성산2동","Tue",5038701,206
202306,1144073000,"서울특별시","마포구","성산2동","Wed",6640255,270
202306,1144074000,"서울특별시","마포구","상암동","Fri",5015686,206
202306,1144074000,"서울특별시","마포구","상암동","Mon",4600152,177
202306,1144074000,"서울특별시","마포구","상암동","Sat",7069850,264
202306,1144074000,"서울특별시","마포구","상암동","Sun",6620580,235
202306,1144074000,"서울특별시","마포구","상암동","Thu",6502019,228
202306,1144074000,"서울특별시","마포구","상암동","Tue",4980443,195
202306,1144074000,"서울특별시","마포구","상암동","Wed",5855105,214
202306,1147051000,"서울특별시","양천구","목1동","Fri",5969154,221
202306,1147051000,"서울특별시","양천구","목1동","Mon",6091010,230
202306,1147051000,"서울특별시","양천구","목1동","Sat",8913457,289
202306,1147051000,"서울특별시","양천구","목1동","Sun",8272981,284
202306,1147051000,"서울특별시","양천구","목1동","Thu",6909244,260
202306,1147051000,"서울특별시","양천구","목1동","Tue",6427974,239
202306,1147051000,"서울특별시","양천구","목1동","Wed",6768355,265
202306,1147052000,"서울특별시","양천구","목2동","Fri",4290568,167
202306,1147052000,"서울특별시","양천구","목2동","Mon",3459283,139
202306,1147052000,"서울특별시","양천구","목2동","Sat",5995288,232
202306,1147052000,"서울특별시","양천구","목2동","Sun",6529379,262
202306,1147052000,"서울특별시","양천구","목2동","Thu",4900430,198
202306,1147052000,"서울특별시","양천구","목2동","Tue",4188392,165
202306,1147052000,"서울특별시","양천구","목2동","Wed",5117846,207
202306,1147053000,"서울특별시","양천구","목3동","Fri",3257979,135
202306,1147053000,"서울특별시","양천구","목3동","Mon",3496171,140
202306,1147053000,"서울특별시","양천구","목3동","Sat",3610059,151
202306,1147053000,"서울특별시","양천구","목3동","Sun",5206009,196
202306,1147053000,"서울특별시","양천구","목3동","Thu",3379845,148
202306,1147053000,"서울특별시","양천구","목3동","Tue",3660260,143
202306,1147053000,"서울특별시","양천구","목3동","Wed",3326848,134
202306,1147054000,"서울특별시","양천구","목4동","Fri",4311309,165
202306,1147054000,"서울특별시","양천구","목4동","Mon",2957561,122
202306,1147054000,"서울특별시","양천구","목4동","Sat",5732390,201
202306,1147054000,"서울특별시","양천구","목4동","Sun",5420156,202
202306,1147054000,"서울특별시","양천구","목4동","Thu",4122343,159
202306,1147054000,"서울특별시","양천구","목4동","Tue",3694802,154
202306,1147054000,"서울특별시","양천구","목4동","Wed",3983462,165
202306,1147055000,"서울특별시","양천구","목5동","Fri",8488852,318
202306,1147055000,"서울특별시","양천구","목5동","Mon",6875951,256
202306,1147055000,"서울특별시","양천구","목5동","Sat",11619597,403
202306,1147055000,"서울특별시","양천구","목5동","Sun",11903248,418
202306,1147055000,"서울특별시","양천구","목5동","Thu",8607457,333
202306,1147055000,"서울특별시","양천구","목5동","Tue",7099421,258
202306,1147055000,"서울특별시","양천구","목5동","Wed",8207111,320
202306,1147056000,"서울특별시","양천구","신월1동","Fri",2459151,96
202306,1147056000,"서울특별시","양천구","신월1동","Mon",2226820,83
202306,1147056000,"서울특별시","양천구","신월1동","Sat",2736667,106
202306,1147056000,"서울특별시","양천구","신월1동","Sun",3365952,126
202306,1147056000,"서울특별시","양천구","신월1동","Thu",2096654,86
202306,1147056000,"서울특별시","양천구","신월1동","Tue",1956816,76
202306,1147056000,"서울특별시","양천구","신월1동","Wed",1869260,79
202306,1147057000,"서울특별시","양천구","신월2동","Fri",2722254,115
202306,1147057000,"서울특별시","양천구","신월2동","Mon",2399912,99
202306,1147057000,"서울특별시","양천구","신월2동","Sat",3926658,147
202306,1147057000,"서울특별시","양천구","신월2동","Sun",3453943,120
202306,1147057000,"서울특별시","양천구","신월2동","Thu",3288883,128
202306,1147057000,"서울특별시","양천구","신월2동","Tue",2422061,96
202306,1147057000,"서울특별시","양천구","신월2동","Wed",3105456,119
202306,1147058000,"서울특별시","양천구","신월3동","Fri",1317670,52
202306,1147058000,"서울특별시","양천구","신월3동","Mon",968886,45
202306,1147058000,"서울특별시","양천구","신월3동","Sat",2038904,81
202306,1147058000,"서울특별시","양천구","신월3동","Sun",2121345,74
202306,1147058000,"서울특별시","양천구","신월3동","Thu",1635959,72
202306,1147058000,"서울특별시","양천구","신월3동","Tue",1194067,48
202306,1147058000,"서울특별시","양천구","신월3동","Wed",1581810,59
202306,1147059000,"서울특별시","양천구","신월4동","Fri",1541900,60
202306,1147059000,"서울특별시","양천구","신월4동","Mon",1522178,64
202306,1147059000,"서울특별시","양천구","신월4동","Sat",2589367,98
202306,1147059000,"서울특별시","양천구","신월4동","Sun",2536273,96
202306,1147059000,"서울특별시","양천구","신월4동","Thu",2112761,80
202306,1147059000,"서울특별시","양천구","신월4동","Tue",1474844,62
202306,1147059000,"서울특별시","양천구","신월4동","Wed",2069033,79
202306,1147060000,"서울특별시","양천구","신월5동","Fri",2679188,99
202306,1147060000,"서울특별시","양천구","신월5동","Mon",2052595,83
202306,1147060000,"서울특별시","양천구","신월5동","Sat",4110095,154
202306,1147060000,"서울특별시","양천구","신월5동","Sun",4152030,151
202306,1147060000,"서울특별시","양천구","신월5동","Thu",2460630,94
202306,1147060000,"서울특별시","양천구","신월5동","Tue",2226536,101
202306,1147060000,"서울특별시","양천구","신월5동","Wed",2460627,105
202306,1147061000,"서울특별시","양천구","신월6동","Fri",1960021,75
202306,1147061000,"서울특별시","양천구","신월6동","Mon",1789308,74
202306,1147061000,"서울특별시","양천구","신월6동","Sat",2583372,106
202306,1147061000,"서울특별시","양천구","신월6동","Sun",2605459,98
202306,1147061000,"서울특별시","양천구","신월6동","Thu",1955109,79
202306,1147061000,"서울특별시","양천구","신월6동","Tue",1888652,72
202306,1147061000,"서울특별시","양천구","신월6동","Wed",1699872,67
202306,1147061100,"서울특별시","양천구","신월7동","Fri",1999987,80
202306,1147061100,"서울특별시","양천구","신월7동","Mon",2015904,78
202306,1147061100,"서울특별시","양천구","신월7동","Sat",2770468,111
202306,1147061100,"서울특별시","양천구","신월7동","Sun",2934019,112
202306,1147061100,"서울특별시","양천구","신월7동","Thu",2220440,88
202306,1147061100,"서울특별시","양천구","신월7동","Tue",2335488,89
202306,1147061100,"서울특별시","양천구","신월7동","Wed",2127716,86
202306,1147062000,"서울특별시","양천구","신정1동","Fri",3055397,118
202306,1147062000,"서울특별시","양천구","신정1동","Mon",2287395,92
202306,1147062000,"서울특별시","양천구","신정1동","Sat",3731690,133
202306,1147062000,"서울특별시","양천구","신정1동","Sun",3794913,133
202306,1147062000,"서울특별시","양천구","신정1동","Thu",2914200,113
202306,1147062000,"서울특별시","양천구","신정1동","Tue",2692383,103
202306,1147062000,"서울특별시","양천구","신정1동","Wed",2927565,116
202306,1147063000,"서울특별시","양천구","신정2동","Fri",2787509,94
202306,1147063000,"서울특별시","양천구","신정2동","Mon",2649853,101
202306,1147063000,"서울특별시","양천구","신정2동","Sat",3875788,142
202306,1147063000,"서울특별시","양천구","신정2동","Sun",3279856,121
202306,1147063000,"서울특별시","양천구","신정2동","Thu",3463899,135
202306,1147063000,"서울특별시","양천구","신정2동","Tue",2818239,111
202306,1147063000,"서울특별시","양천구","신정2동","Wed",2932976,111
202306,1147064000,"서울특별시","양천구","신정3동","Fri",7298467,285
202306,1147064000,"서울특별시","양천구","신정3동","Mon",5143961,205
202306,1147064000,"서울특별시","양천구","신정3동","Sat",9374280,351
202306,1147064000,"서울특별시","양천구","신정3동","Sun",8849161,345
202306,1147064000,"서울특별시","양천구","신정3동","Thu",7215324,265
202306,1147064000,"서울특별시","양천구","신정3동","Tue",6179581,235
202306,1147064000,"서울특별시","양천구","신정3동","Wed",5955744,239
202306,1147065000,"서울특별시","양천구","신정4동","Fri",4420975,161
202306,1147065000,"서울특별시","양천구","신정4동","Mon",3632385,138
202306,1147065000,"서울특별시","양천구","신정4동","Sat",5411283,192
202306,1147065000,"서울특별시","양천구","신정4동","Sun",5271704,206
202306,1147065000,"서울특별시","양천구","신정4동","Thu",3990595,162
202306,1147065000,"서울특별시","양천구","신정4동","Tue",4030738,159
202306,1147065000,"서울특별시","양천구","신정4동","Wed",3743344,153
202306,1147067000,"서울특별시","양천구","신정6동","Fri",5405483,215
202306,1147067000,"서울특별시","양천구","신정6동","Mon",4445662,176
202306,1147067000,"서울특별시","양천구","신정6동","Sat",6073947,223
202306,1147067000,"서울특별시","양천구","신정6동","Sun",6331890,238
202306,1147067000,"서울특별시","양천구","신정6동","Thu",5814422,223
202306,1147067000,"서울특별시","양천구","신정6동","Tue",4618973,185
202306,1147067000,"서울특별시","양천구","신정6동","Wed",4853892,185
202306,1147068000,"서울특별시","양천구","신정7동","Fri",4861085,175
202306,1147068000,"서울특별시","양천구","신정7동","Mon",4103057,158
202306,1147068000,"서울특별시","양천구","신정7동","Sat",6049858,209
202306,1147068000,"서울특별시","양천구","신정7동","Sun",6234291,233
202306,1147068000,"서울특별시","양천구","신정7동","Thu",4473381,181
202306,1147068000,"서울특별시","양천구","신정7동","Tue",3617417,144
202306,1147068000,"서울특별시","양천구","신정7동","Wed",4170341,161
202306,1150051000,"서울특별시","강서구","염창동","Fri",7958872,304
202306,1150051000,"서울특별시","강서구","염창동","Mon",5747472,239
202306,1150051000,"서울특별시","강서구","염창동","Sat",10591714,389
202306,1150051000,"서울특별시","강서구","염창동","Sun",10884942,406
202306,1150051000,"서울특별시","강서구","염창동","Thu",8068172,319
202306,1150051000,"서울특별시","강서구","염창동","Tue",7125974,283
202306,1150051000,"서울특별시","강서구","염창동","Wed",7349786,288
202306,1150052000,"서울특별시","강서구","등촌1동","Fri",4450032,173
202306,1150052000,"서울특별시","강서구","등촌1동","Mon",2762978,110
202306,1150052000,"서울특별시","강서구","등촌1동","Sat",6007288,217
202306,1150052000,"서울특별시","강서구","등촌1동","Sun",5713311,222
202306,1150052000,"서울특별시","강서구","등촌1동","Thu",3076344,131
202306,1150052000,"서울특별시","강서구","등촌1동","Tue",3234812,128
202306,1150052000,"서울특별시","강서구","등촌1동","Wed",3536224,145
202306,1150053000,"서울특별시","강서구","등촌2동","Fri",3041609,116
202306,1150053000,"서울특별시","강서구","등촌2동","Mon",1810573,70
202306,1150053000,"서울특별시","강서구","등촌2동","Sat",3560703,136
202306,1150053000,"서울특별시","강서구","등촌2동","Sun",3359532,125
202306,1150053000,"서울특별시","강서구","등촌2동","Thu",2829935,112
202306,1150053000,"서울특별시","강서구","등촌2동","Tue",1968551,81
202306,1150053000,"서울특별시","강서구","등촌2동","Wed",2260240,95
202306,1150053500,"서울특별시","강서구","등촌3동","Fri",4174173,149
202306,1150053500,"서울특별시","강서구","등촌3동","Mon",3702269,144
202306,1150053500,"서울특별시","강서구","등촌3동","Sat",5691723,214
202306,1150053500,"서울특별시","강서구","등촌3동","Sun",5936641,232
202306,1150053500,"서울특별시","강서구","등촌3동","Thu",4590470,182
202306,1150053500,"서울특별시","강서구","등촌3동","Tue",4485931,175
202306,1150053500,"서울특별시","강서구","등촌3동","Wed",3678972,155
202306,1150054000,"서울특별시","강서구","화곡1동","Fri",8513523,363
202306,1150054000,"서울특별시","강서구","화곡1동","Mon",7567025,325
202306,1150054000,"서울특별시","강서구","화곡1동","Sat",12804096,501
202306,1150054000,"서울특별시","강서구","화곡1동","Sun",14667085,583
202306,1150054000,"서울특별시","강서구","화곡1동","Thu",10265492,433
202306,1150054000,"서울특별시","강서구","화곡1동","Tue",8198896,344
202306,1150054000,"서울특별시","강서구","화곡1동","Wed",8876671,369
202306,1150055000,"서울특별시","강서구","화곡2동","Fri",2760327,119
202306,1150055000,"서울특별시","강서구","화곡2동","Mon",2940251,122
202306,1150055000,"서울특별시","강서구","화곡2동","Sat",4781607,171
202306,1150055000,"서울특별시","강서구","화곡2동","Sun",4095975,165
202306,1150055000,"서울특별시","강서구","화곡2동","Thu",3508410,139
202306,1150055000,"서울특별시","강서구","화곡2동","Tue",2639710,112
202306,1150055000,"서울특별시","강서구","화곡2동","Wed",2989964,129
202306,1150056000,"서울특별시","강서구","화곡3동","Fri",3762264,144
202306,1150056000,"서울특별시","강서구","화곡3동","Mon",3077620,122
202306,1150056000,"서울특별시","강서구","화곡3동","Sat",4702162,171
202306,1150056000,"서울특별시","강서구","화곡3동","Sun",5011667,192
202306,1150056000,"서울특별시","강서구","화곡3동","Thu",3858300,146
202306,1150056000,"서울특별시","강서구","화곡3동","Tue",3642227,133
202306,1150056000,"서울특별시","강서구","화곡3동","Wed",3777127,146
202306,1150057000,"서울특별시","강서구","화곡4동","Fri",2825581,110
202306,1150057000,"서울특별시","강서구","화곡4동","Mon",2860976,118
202306,1150057000,"서울특별시","강서구","화곡4동","Sat",3679361,141
202306,1150057000,"서울특별시","강서구","화곡4동","Sun",4242791,168
202306,1150057000,"서울특별시","강서구","화곡4동","Thu",4063892,169
202306,1150057000,"서울특별시","강서구","화곡4동","Tue",2703606,115
202306,1150057000,"서울특별시","강서구","화곡4동","Wed",3507828,138
202306,1150059000,"서울특별시","강서구","화곡본동","Fri",5492621,227
202306,1150059000,"서울특별시","강서구","화곡본동","Mon",4546733,189
202306,1150059000,"서울특별시","강서구","화곡본동","Sat",7395212,294
202306,1150059000,"서울특별시","강서구","화곡본동","Sun",8079940,319
202306,1150059000,"서울특별시","강서구","화곡본동","Thu",6304366,256
202306,1150059000,"서울특별시","강서구","화곡본동","Tue",5127391,217
202306,1150059000,"서울특별시","강서구","화곡본동","Wed",5155005,224
202306,1150059100,"서울특별시","강서구","화곡6동","Fri",3987927,164
202306,1150059100,"서울특별시","강서구","화곡6동","Mon",3660353,147
202306,1150059100,"서울특별시","강서구","화곡6동","Sat",6040380,234
202306,1150059100,"서울특별시","강서구","화곡6동","Sun",5729045,237
202306,1150059100,"서울특별시","강서구","화곡6동","Thu",5104564,212
202306,1150059100,"서울특별시","강서구","화곡6동","Tue",4754323,198
202306,1150059100,"서울특별시","강서구","화곡6동","Wed",4815838,198
202306,1150059300,"서울특별시","강서구","화곡8동","Fri",3154627,113
202306,1150059300,"서울특별시","강서구","화곡8동","Mon",2846948,118
202306,1150059300,"서울특별시","강서구","화곡8동","Sat",4772378,184
202306,1150059300,"서울특별시","강서구","화곡8동","Sun",5834384,221
202306,1150059300,"서울특별시","강서구","화곡8동","Thu",4327246,173
202306,1150059300,"서울특별시","강서구","화곡8동","Tue",3202900,130
202306,1150059300,"서울특별시","강서구","화곡8동","Wed",3315853,144
202306,1150060300,"서울특별시","강서구","가양1동","Fri",7967913,328
202306,1150060300,"서울특별시","강서구","가양1동","Mon",6110714,262
202306,1150060300,"서울특별시","강서구","가양1동","Sat",9394624,381
202306,1150060300,"서울특별시","강서구","가양1동","Sun",10091173,412
202306,1150060300,"서울특별시","강서구","가양1동","Thu",8061114,344
202306,1150060300,"서울특별시","강서구","가양1동","Tue",6020404,250
202306,1150060300,"서울특별시","강서구","가양1동","Wed",7012203,301
202306,1150060400,"서울특별시","강서구","가양2동","Fri",1237354,54
202306,1150060400,"서울특별시","강서구","가양2동","Mon",1372545,65
202306,1150060400,"서울특별시","강서구","가양2동","Sat",2765186,99
202306,1150060400,"서울특별시","강서구","가양2동","Sun",2241148,86
202306,1150060400,"서울특별시","강서구","가양2동","Thu",2551430,113
202306,1150060400,"서울특별시","강서구","가양2동","Tue",1741230,73
202306,1150060400,"서울특별시","강서구","가양2동","Wed",1997571,88
202306,1150060500,"서울특별시","강서구","가양3동","Fri",1760655,68
202306,1150060500,"서울특별시","강서구","가양3동","Mon",1305070,55
202306,1150060500,"서울특별시","강서구","가양3동","Sat",2287154,90
202306,1150060500,"서울특별시","강서구","가양3동","Sun",2103610,75
202306,1150060500,"서울특별시","강서구","가양3동","Thu",1595150,63
202306,1150060500,"서울특별시","강서구","가양3동","Tue",1271457,54
202306,1150060500,"서울특별시","강서구","가양3동","Wed",1707776,65
202306,1150061100,"서울특별시","강서구","발산1동","Fri",7463738,304
202306,1150061100,"서울특별시","강서구","발산1동","Mon",6269806,249
202306,1150061100,"서울특별시","강서구","발산1동","Sat",10221962,388
202306,1150061100,"서울특별시","강서구","발산1동","Sun",9170727,358
202306,1150061100,"서울특별시","강서구","발산1동","Thu",7875920,324
202306,1150061100,"서울특별시","강서구","발산1동","Tue",6891708,267
202306,1150061100,"서울특별시","강서구","발산1동","Wed",6939341,285
202306,1150061500,"서울특별시","강서구","우장산동","Fri",9611902,364
202306,1150061500,"서울특별시","강서구","우장산동","Mon",6318497,260
202306,1150061500,"서울특별시","강서구","우장산동","Sat",12291959,454
202306,1150061500,"서울특별시","강서구","우장산동","Sun",11859864,435
202306,1150061500,"서울특별시","강서구","우장산동","Thu",9283226,361
202306,1150061500,"서울특별시","강서구","우장산동","Tue",7535846,292
202306,1150061500,"서울특별시","강서구","우장산동","Wed",7866778,318
202306,1150062000,"서울특별시","강서구","공항동","Fri",5980613,240
202306,1150062000,"서울특별시","강서구","공항동","Mon",5774776,237
202306,1150062000,"서울특별시","강서구","공항동","Sat",7750735,308
202306,1150062000,"서울특별시","강서구","공항동","Sun",6897270,282
202306,1150062000,"서울특별시","강서구","공항동","Thu",6590924,271
202306,1150062000,"서울특별시","강서구","공항동","Tue",5429156,230
202306,1150062000,"서울특별시","강서구","공항동","Wed",5776159,237
202306,1150063000,"서울특별시","강서구","방화1동","Fri",8640460,343
202306,1150063000,"서울특별시","강서구","방화1동","Mon",6819007,281
202306,1150063000,"서울특별시","강서구","방화1동","Sat",11380699,414
202306,1150063000,"서울특별시","강서구","방화1동","Sun",11673916,438
202306,1150063000,"서울특별시","강서구","방화1동","Thu",9703697,373
202306,1150063000,"서울특별시","강서구","방화1동","Tue",8488554,327
202306,1150063000,"서울특별시","강서구","방화1동","Wed",8681024,335
202306,1150064000,"서울특별시","강서구","방화2동","Fri",3671445,144
202306,1150064000,"서울특별시","강서구","방화2동","Mon",3011044,128
202306,1150064000,"서울특별시","강서구","방화2동","Sat",4637960,183
202306,1150064000,"서울특별시","강서구","방화2동","Sun",4704446,194
202306,1150064000,"서울특별시","강서구","방화2동","Thu",3397366,130
202306,1150064000,"서울특별시","강서구","방화2동","Tue",3708605,146
202306,1150064000,"서울특별시","강서구","방화2동","Wed",3597296,149
202306,1150064100,"서울특별시","강서구","방화3동","Fri",4458114,163
202306,1150064100,"서울특별시","강서구","방화3동","Mon",2986550,109
202306,1150064100,"서울특별시","강서구","방화3동","Sat",5413917,185
202306,1150064100,"서울특별시","강서구","방화3동","Sun",5037188,179
202306,1150064100,"서울특별시","강서구","방화3동","Thu",3884613,163
202306,1150064100,"서울특별시","강서구","방화3동","Tue",3227835,129
202306,1150064100,"서울특별시","강서구","방화3동","Wed",2889969,122
202306,1153051000,"서울특별시","구로구","신도림동","Fri",6573428,244
202306,1153051000,"서울특별시","구로구","신도림동","Mon",4938064,196
202306,1153051000,"서울특별시","구로구","신도림동","Sat",8514630,303
202306,1153051000,"서울특별시","구로구","신도림동","Sun",8751773,319
202306,1153051000,"서울특별시","구로구","신도림동","Thu",6787092,251
202306,1153051000,"서울특별시","구로구","신도림동","Tue",5434348,223
202306,1153051000,"서울특별시","구로구","신도림동","Wed",5990637,237
202306,1153052000,"서울특별시","구로구","구로1동","Fri",3767829,140
202306,1153052000,"서울특별시","구로구","구로1동","Mon",3028783,108
202306,1153052000,"서울특별시","구로구","구로1동","Sat",5117512,201
202306,1153052000,"서울특별시","구로구","구로1동","Sun",5095687,192
202306,1153052000,"서울특별시","구로구","구로1동","Thu",4289942,167
202306,1153052000,"서울특별시","구로구","구로1동","Tue",4222577,162
202306,1153052000,"서울특별시","구로구","구로1동","Wed",4334311,155
202306,1153053000,"서울특별시","구로구","구로2동","Fri",2313736,95
202306,1153053000,"서울특별시","구로구","구로2동","Mon",3124881,122
202306,1153053000,"서울특별시","구로구","구로2동","Sat",3921693,148
202306,1153053000,"서울특별시","구로구","구로2동","Sun",4939581,189
202306,1153053000,"서울특별시","구로구","구로2동","Thu",2687773,110
202306,1153053000,"서울특별시","구로구","구로2동","Tue",2506954,94
202306,1153053000,"서울특별시","구로구","구로2동","Wed",3259422,126
202306,1153054000,"서울특별시","구로구","구로3동","Fri",3770816,155
202306,1153054000,"서울특별시","구로구","구로3동","Mon",3620382,148
202306,1153054000,"서울특별시","구로구","구로3동","Sat",6592971,245
202306,1153054000,"서울특별시","구로구","구로3동","Sun",6772891,259
202306,1153054000,"서울특별시","구로구","구로3동","Thu",4484868,194
202306,1153054000,"서울특별시","구로구","구로3동","Tue",3676616,150
202306,1153054000,"서울특별시","구로구","구로3동","Wed",4553547,188
202306,1153055000,"서울특별시","구로구","구로4동","Fri",2771912,111
202306,1153055000,"서울특별시","구로구","구로4동","Mon",1899987,74
202306,1153055000,"서울특별시","구로구","구로4동","Sat",3997790,148
202306,1153055000,"서울특별시","구로구","구로4동","Sun",3590382,144
202306,1153055000,"서울특별시","구로구","구로4동","Thu",3055879,119
202306,1153055000,"서울특별시","구로구","구로4동","Tue",2443930,105
202306,1153055000,"서울특별시","구로구","구로4동","Wed",3072247,127
202306,1153056000,"서울특별시","구로구","구로5동","Fri",4388866,176
202306,1153056000,"서울특별시","구로구","구로5동","Mon",3967068,165
202306,1153056000,"서울특별시","구로구","구로5동","Sat",6184815,253
202306,1153056000,"서울특별시","구로구","구로5동","Sun",5926060,248
202306,1153056000,"서울특별시","구로구","구로5동","Thu",4637062,195
202306,1153056000,"서울특별시","구로구","구로5동","Tue",4787871,195
202306,1153056000,"서울특별시","구로구","구로5동","Wed",4558430,188
202306,1153059500,"서울특별시","구로구","가리봉동","Fri",892990,32
202306,1153059500,"서울특별시","구로구","가리봉동","Mon",852911,37
202306,1153059500,"서울특별시","구로구","가리봉동","Sat",1131131,48
202306,1153059500,"서울특별시","구로구","가리봉동","Sun",1621569,61
202306,1153059500,"서울특별시","구로구","가리봉동","Thu",1038264,40
202306,1153059500,"서울특별시","구로구","가리봉동","Tue",1053257,45
202306,1153059500,"서울특별시","구로구","가리봉동","Wed",841433,29
202306,1153072000,"서울특별시","구로구","고척1동","Fri",4215836,164
202306,1153072000,"서울특별시","구로구","고척1동","Mon",3472040,136
202306,1153072000,"서울특별시","구로구","고척1동","Sat",3925439,159
202306,1153072000,"서울특별시","구로구","고척1동","Sun",5828974,217
202306,1153072000,"서울특별시","구로구","고척1동","Thu",4306240,168
202306,1153072000,"서울특별시","구로구","고척1동","Tue",4298772,169
202306,1153072000,"서울특별시","구로구","고척1동","Wed",3867112,147
202306,1153073000,"서울특별시","구로구","고척2동","Fri",3197009,103
202306,1153073000,"서울특별시","구로구","고척2동","Mon",2846523,112
202306,1153073000,"서울특별시","구로구","고척2동","Sat",5452447,186
202306,1153073000,"서울특별시","구로구","고척2동","Sun",5529032,188
202306,1153073000,"서울특별시","구로구","고척2동","Thu",3504703,131
202306,1153073000,"서울특별시","구로구","고척2동","Tue",2941681,110
202306,1153073000,"서울특별시","구로구","고척2동","Wed",2976329,120
202306,1153074000,"서울특별시","구로구","개봉1동","Fri",5550649,214
202306,1153074000,"서울특별시","구로구","개봉1동","Mon",4314244,153
202306,1153074000,"서울특별시","구로구","개봉1동","Sat",6110593,227
202306,1153074000,"서울특별시","구로구","개봉1동","Sun",6568734,230
202306,1153074000,"서울특별시","구로구","개봉1동","Thu",5097483,194
202306,1153074000,"서울특별시","구로구","개봉1동","Tue",4675561,180
202306,1153074000,"서울특별시","구로구","개봉1동","Wed",5398676,211
202306,1153075000,"서울특별시","구로구","개봉2동","Fri",3495802,129
202306,1153075000,"서울특별시","구로구","개봉2동","Mon",3074191,114
202306,1153075000,"서울특별시","구로구","개봉2동","Sat",4332306,170
202306,1153075000,"서울특별시","구로구","개봉2동","Sun",5355414,203
202306,1153075000,"서울특별시","구로구","개봉2동","Thu",3379878,125
202306,1153075000,"서울특별시","구로구","개봉2동","Tue",3806596,145
202306,1153075000,"서울특별시","구로구","개봉2동","Wed",2782459,111
